Liste aller jemals vergebenen ersten Bubennamen 1984-2020,,,,,
,,,,,
Vorname,,Anzahl,Rang,Anzahl,Rang
Mario-Apoll,Mario-Apoll,1,10.287,-,-
Mario-Budimir,Mario-Budimir,1,10.287,-,-
Mario-Christian,Mario-Christian,2,7.058,-,-
Mario-Cosme,Mario-Cosme,1,10.287,-,-
Mario-Daniel,Mario-Daniel,2,7.058,-,-
Mario-David,Mario-David,2,7.058,-,-
Mario-Eduardo,Mario-Eduardo,1,10.287,-,-
Mario-Emanuel,Mario-Emanuel,2,7.058,-,-
Mario-Ernst,Mario-Ernst,1,10.287,-,-
Mario-Franz,Mario-Franz,1,10.287,-,-
Mario-Gabriel,Mario-Gabriel,1,10.287,-,-
Mario-Ioan,Mario-Ioan,1,10.287,-,-
Mario-Josef,Mario-Josef,3,5.593,-,-
Mario-Kurt,Mario-Kurt,1,10.287,-,-
Mario-Leon,Mario-Leon,1,10.287,-,-
Mario-Liviu,Mario-Liviu,1,10.287,-,-
Mario-Lucas,Mario-Lucas,1,10.287,-,-
Mario-Luis,Mario-Luis,1,10.287,-,-
Mario-Manuel,Mario-Manuel,1,10.287,-,-
Mario-Marcel,Mario-Marcel,1,10.287,-,-
Mario-Marco,Mario-Marco,1,10.287,-,-
Mario-Matei,Mario-Matei,1,10.287,-,-
Mario-Matthias,Mario-Matthias,1,10.287,-,-
Mario-Maximilian,Mario-Maximilian,1,10.287,-,-
Mario-Michael,Mario-Michael,2,7.058,-,-
Mario-Mohamed,Mario-Mohamed,1,10.287,-,-
Marion,Marion,12,2.530,-,-
Marion-Frank,Marion-Frank,1,10.287,-,-
Mario-Nicolae,Mario-Nicolae,1,10.287,1,1.772
Mario-Nicolas,Mario-Nicolas,1,10.287,-,-
Mario-Pascal,Mario-Pascal,1,10.287,-,-
Mario-Pavel,Mario-Pavel,1,10.287,-,-
Mario-René,Mario-René,1,10.287,-,-
Mario-Roberto,Mario-Roberto,1,10.287,1,1.772
Mario-Roman,Mario-Roman,1,10.287,-,-
Mario-Ronald,Mario-Ronald,1,10.287,-,-
Marios,Mario,12,2.530,1,1.772
Mario-Stefan,Mario-Stefan,2,7.058,-,-
Mario-Stefano,Mario-Stefano,1,10.287,-,-
Mario-Thomas,Mario-Thomas,1,10.287,-,-
Mario-Valentin,Mario-Valentin,1,10.287,-,-
Maris,Maris,14,2.297,1,1.772
Mariss,Mariss,2,7.058,-,-
Marius,Mario,861,178,29,214
Marius-Adrian,Marius-Adrian,1,10.287,-,-
Marius-Aleksander,Marius-Aleksander,1,10.287,-,-
Marius-Alexander,Marius-Alexander,1,10.287,-,-
Marius-Andrei,Marius-Andrei,1,10.287,1,1.772
Marius-Edmund,Marius-Edmund,1,10.287,-,-
Marius-Georgel,Marius-Georgel,1,10.287,-,-
Marius-Jannik,Marius-Jannik,1,10.287,-,-
Marius-Leon,Marius-Leon,1,10.287,-,-
Marius-Lukas,Marius-Lukas,1,10.287,-,-
Marius-Marcell,Marius-Marcell,1,10.287,-,-
Marius-Michael,Marius-Michael,1,10.287,-,-
Marius-Nikolas,Marius-Nikolas,1,10.287,-,-
Marius-Peter,Marius-Peter,1,10.287,-,-
Marius-Petru,Marius-Petru,1,10.287,-,-
Mariusz,Mario,3,5.593,-,-
Mariyan,Mariyan,2,7.058,1,1.772
Marjan,Marian,28,1.502,-,-
Marjan-Marijo,Marjan-Marijo,1,10.287,-,-
Marjun,Marjun,1,10.287,-,-
Mark,Markus,1.223,147,35,180
Márk,Markus,39,1.245,7,554
Màrk,Markus,1,10.287,-,-
Mark-Albert,Mark-Albert,1,10.287,-,-
Mark-Andre,Marc-André,3,5.593,-,-
Mark-André,Marc-André,2,7.058,-,-
Mark-Andrei,Mark-Andrei,2,7.058,-,-
Mark-Angelo,Mark-Angelo,1,10.287,-,-
Mark-Anthony,Mark-Anthony,1,10.287,-,-
Markas,Markas,1,10.287,-,-
Mark-Aurel,Mark-Aurel,1,10.287,-,-
Mark-Christian,Mark-Christian,1,10.287,1,1.772
Mark-Christopher,Mark-Christopher,2,7.058,-,-
Mark-Danvinn,Mark-Danvinn,1,10.287,-,-
Markell,Markell,1,10.287,1,1.772
Marken,Marken,1,10.287,1,1.772
Mark-Florian,Mark-Florian,1,10.287,-,-
Mark-Gregor,Mark-Gregor,1,10.287,-,-
Markian,Markian,3,5.593,-,-
Markijan,Markijan,1,10.287,-,-
Markiyan,Markiyan,1,10.287,-,-
Mark-Joel,Mark-Joel,1,10.287,-,-
Mark-Josef,Mark-Josef,2,7.058,-,-
Mark-Justin,Mark-Justin,2,7.058,1,1.772
Mark-Kenneth,Mark-Kenneth,1,10.287,-,-
Mark-Lennard,Mark-Lennard,1,10.287,-,-
Mark-Leon,Mark-Leon,1,10.287,-,-
Mark-Liam,Mark-Liam,1,10.287,1,1.772
Marklino,Marklino,1,10.287,-,-
Mark-Mahendra,Mark-Mahendra,1,10.287,-,-
Mark-Maria,Mark-Maria,1,10.287,-,-
Mark-Michael,Marc-Michael,5,4.151,1,1.772
Mark-Mihai,Mark-Mihai,1,10.287,-,-
Marko,Markus,1.744,122,46,144
Márkó,Markus,5,4.151,-,-
Marko-Adrian,Marko-Adrian,1,10.287,-,-
Marko-Angelo,Marko-Angelo,1,10.287,-,-
Marko-Blaž,Marko-Blaž,1,10.287,-,-
Marko-Fabian,Marko-Fabian,1,10.287,-,-
Mark-Oliver,Mark-Oliver,2,7.058,-,-
Marko-Philip,Marko-Philip,1,10.287,-,-
Markos,Markos,4,4.736,-,-
Marko-Stefan,Marko-Stefan,1,10.287,-,-
Marko-Stojan,Marko-Stojan,1,10.287,-,-
Mark-Patrick,Marc-Patrick,1,10.287,-,-
Mark-Philipp,Marc-Philipp,2,7.058,-,-
Mark-Richard,Marc-Richard,1,10.287,-,-
Mark-Robin,Mark-Robin,1,10.287,-,-
Mark-Sebastian,Mark-Sebastian,2,7.058,1,1.772
Mark-Stefan,Mark-Stefan,1,10.287,1,1.772
Marktheodor,Marktheodor,1,10.287,-,-
Markus,Markus,24.238,11,75,101
Markus-Alexander,Markus-Alexander,2,7.058,-,-
Markus-Alois,Markus-Alois,1,10.287,-,-
Markus-Andreas,Markus-Andreas,1,10.287,-,-
Markus-Andrei,Markus-Andrei,1,10.287,-,-
Markus-Angelo,Markus-Angelo,1,10.287,-,-
Markus-Anton,Markus-Anton,1,10.287,-,-
Markus-Augustin,Markus-Augustin,1,10.287,-,-
Markus-Christopher,Markus-Christopher,1,10.287,-,-
Markus-Daniel,Markus-Daniel,1,10.287,-,-
Markus-Diev,Markus-Diev,1,10.287,-,-
Markus-Emanuele-Dominik,Markus-Emanuele-Dominik,1,10.287,-,-
Markus-Fabian,Markus-Fabian,1,10.287,-,-
Markus-Ferdinand,Markus-Ferdinand,1,10.287,-,-
Markus-Finias,Markus-Finias,1,10.287,-,-
Markus-Finn,Markus-Finn,1,10.287,-,-
Markus-Florian,Markus-Florian,3,5.593,-,-
Markus-Franz,Markus-Franz,1,10.287,-,-
Markus-Friedrich,Markus-Friedrich,1,10.287,-,-
Markus-Gabriel,Markus-Gabriel,1,10.287,1,1.772
Markus-Gerhard,Markus-Gerhard,1,10.287,-,-
Markus-Gregor,Markus-Gregor,1,10.287,-,-
Markus-Günter,Markus-Günter,1,10.287,-,-
Markus-Johannes,Markus-Johannes,2,7.058,-,-
Markus-Klaus,Markus-Klaus,1,10.287,-,-
Markus-Konrad,Markus-Konrad,1,10.287,-,-
Markus-Leopold,Markus-Leopold,1,10.287,-,-
Markus-Luca,Markus-Luca,1,10.287,-,-
Markus-Mario,Markus-Mario,1,10.287,-,-
Markus-Matthias,Markus-Matthias,1,10.287,-,-
Markus-Michael,Markus-Michael,1,10.287,-,-
Markus-Nikolaus,Markus-Nikolaus,1,10.287,-,-
Markus-Peter,Markus-Peter,2,7.058,-,-
Markus-Raphael,Markus-Raphael,1,10.287,-,-
Markus-Rene,Markus-Rene,1,10.287,-,-
Markus-René,Markus-Rene,1,10.287,-,-
Markus-Rudolf,Markus-Rudolf,1,10.287,-,-
Markus-Stefan,Markus-Stefan,1,10.287,-,-
Markus-Thomas,Marcus-Thomas,1,10.287,-,-
Markus-Tobias,Markus-Tobias,1,10.287,-,-
Markus-Walter,Markus-Walter,1,10.287,-,-
Markus-Werner,Markus-Werner,1,10.287,-,-
Markus-Wolfgang,Markus-Wolfgang,1,10.287,-,-
Marleo,Marleo,1,10.287,-,-
Marleon,Marleon,1,10.287,-,-
Marley,Marley,26,1.565,5,701
Marley-Benyamin,Marley-Benyamin,1,10.287,-,-
Marlin,Marlin,43,1.175,1,1.772
Marlind,Marlind,1,10.287,-,-
Marlo,Marlo,28,1.502,6,604
Marlon,Marlon,602,230,35,180
Marlon-Andre,Marlon-Andre,1,10.287,-,-
Marlon-Elias,Marlon-Elias,2,7.058,1,1.772
Marlon-Emilio,Marlon-Emilio,2,7.058,-,-
Marlon-Joel,Marlon-Joel,2,7.058,-,-
Marlon-Marcel,Marlon-Marcel,1,10.287,-,-
Marlon-Mario,Marlon-Mario,1,10.287,-,-
Marlon-Maurice,Marlon-Maurice,1,10.287,-,-
Marlon-Miracle,Marlon-Miracle,1,10.287,-,-
Marlon-Noel,Marlon-Noel,1,10.287,-,-
Marlon-Raoul,Marlon-Raoul,1,10.287,-,-
Marlow,Marlow,3,5.593,1,1.772
Marnerlos,Marnerlos,1,10.287,-,-
Marnic,Marnic,1,10.287,-,-
Marnick,Marnick,1,10.287,-,-
Marnicq,Marnicq,1,10.287,-,-
Marno,Marno,1,10.287,-,-
Maro,Maro,12,2.530,3,969
Maroan,Maroan,1,10.287,-,-
Maroje,Maroje,2,7.058,-,-
Maromino,Maromino,1,10.287,-,-
Maron,Maron,3,5.593,1,1.772
Maroof,Maroof,1,10.287,-,-
Maroš,Maroš,1,10.287,-,-
Marouan,Maruan,7,3.427,-,-
Maroun,Maroun,1,10.287,-,-
Marques,Marques,7,3.427,-,-
Marquise,Marquise,1,10.287,-,-
Marrini,Marrini,1,10.287,-,-
Marron,Marron,1,10.287,-,-
Mars,Mario,2,7.058,-,-
Marsad,Marsad,1,10.287,-,-
Marsel,Marcel,50,1.079,5,701
Marsell,Marcel,5,4.151,-,-
Marselo,Marselo,1,10.287,-,-
Marsels,Marsels,1,10.287,-,-
Marsen,Marsen,1,10.287,-,-
Marseyah,Marseyah,1,10.287,-,-
Marshall,Marshall,2,7.058,-,-
Marsio,Marsio,1,10.287,-,-
Marson,Marson,2,7.058,-,-
Marten,Marten,9,2.968,-,-
Martey,Martey,1,10.287,-,-
Marthin,Marthin,1,10.287,-,-
Marti,Marti,2,7.058,-,-
Martial,Martial,1,10.287,-,-
Martijn,Martin,1,10.287,-,-
Martim,Martim,2,7.058,-,-
Martin,Martin,21.770,17,136,64
Martín,Martin,5,4.151,-,-
Martin-Alexander,Martin-Alexander,1,10.287,-,-
Martin-Andreas,Martin-Andreas,1,10.287,-,-
Martin-Benjamin,Martin-Benjamin,1,10.287,-,-
Martin-Daniel,Martin-Daniel,1,10.287,-,-
Martin-Dominik,Martin-Dominik,1,10.287,-,-
Martin-Elias,Martin-Elias,1,10.287,-,-
Martin-Erich,Martin-Erich,1,10.287,-,-
Martin-Ernst,Martin-Ernst,1,10.287,-,-
Martin-Gabriel,Martin-Gabriel,1,10.287,-,-
Martin-Gerhard,Martin-Gerhard,1,10.287,-,-
Martin-Harald,Martin-Harald,1,10.287,-,-
Martin-Harley,Martin-Harley,1,10.287,-,-
Martin-Ivo,Martin-Ivo,1,10.287,-,-
Martin-Joel,Martin-Joel,1,10.287,-,-
Martin-Johann,Martin-Johann,1,10.287,-,-
Martin-Johannes,Martin-Johannes,2,7.058,-,-
Martin-Josef,Martin-Josef,3,5.593,-,-
Martin-Junior,Martin-Junior,1,10.287,-,-
Martin-Louis,Martin-Louis,1,10.287,-,-
Martin-Lucas,Martin-Lukas,1,10.287,-,-
Martin-Lukas,Martin-Lukas,4,4.736,-,-
Martin-Markus,Martin-Markus,1,10.287,-,-
Martin-Mathias,Martin-Mathias,1,10.287,-,-
Martin-Maurice,Martin-Maurice,1,10.287,-,-
Martin-Michael,Martin-Michael,2,7.058,-,-
Martin-Nico,Martin-Nico,1,10.287,-,-
Martino,Martin,15,2.212,1,1.772
Martin-Patrick,Martin-Patrick,1,10.287,-,-
Martin-Peter,Martin-Peter,1,10.287,-,-
Martin-Renë,Martin-Renë,1,10.287,-,-
Martins,Martins,2,7.058,-,-
Martin-Sean,Martin-Sean,1,10.287,-,-
Martin-Simon,Martin-Simon,1,10.287,-,-
Martin-Stephan,Martin-Stephan,1,10.287,-,-
Martinus,Martin,1,10.287,-,-
Martin-Wilhelm,Martin-Wilhelm,1,10.287,-,-
Martin-Wolfgang,Martin-Wolfgang,1,10.287,-,-
Martiros,Martiros,1,10.287,-,-
Martiya,Martiya,1,10.287,-,-
Mart-Kevin,Mart-Kevin,1,10.287,-,-
Marto,Marto,1,10.287,1,1.772
Marton,Martin,4,4.736,-,-
Márton,Martin,25,1.606,5,701
Mártón,Martin,1,10.287,-,-
Marton-Leon,Marton-Leon,1,10.287,-,-
Marty,Marty,4,4.736,-,-
Martyn,Martin,2,7.058,-,-
Maruan,Maruan,10,2.802,1,1.772
Maruf,Maruf,3,5.593,-,-
Marvel,Marvel,5,4.151,2,1.219
Marvelious,Marvelious,1,10.287,-,-
Marvellous,Marvellous,11,2.647,-,-
Marvelous,Marvelous,9,2.968,-,-
Marven,Marven,3,5.593,-,-
Marvie,Marvie,1,10.287,-,-
Marvim,Marvim,1,10.287,-,-
Marvin,Marvin,2.688,91,35,180
Marvin-Andre,Marvin-Andre,1,10.287,-,-
Marvin-Aseda,Marvin-Aseda,1,10.287,1,1.772
Marvin-Ben,Marvin-Ben,1,10.287,-,-
Marvin-David,Marvin-David,1,10.287,-,-
Marvin-Dominik,Marvin-Dominik,1,10.287,-,-
Marvin-Elias,Marvin-Elias,1,10.287,-,-
Marvin-Emilijan,Marvin-Emilijan,1,10.287,-,-
Marvin-Florian,Marvin-Florian,1,10.287,-,-
Marvin-Friedrich,Marvin-Friedrich,1,10.287,-,-
Marvin-Georg,Marvin-Georg,1,10.287,-,-
Marvin-Jan,Marvin-Jan,1,10.287,-,-
Marvin-Joel,Marvin-Joel,2,7.058,-,-
Marvin-Leon,Marvin-Leon,1,10.287,-,-
Marvin-Léon,Marvin-Leon,1,10.287,-,-
Marvin-Loi,Marvin-Loi,1,10.287,-,-
Marvin-Lou,Marvin-Lou,1,10.287,-,-
Marvin-Luca,Marvin-Luca,2,7.058,-,-
Marvin-Lukas,Marvin-Lukas,1,10.287,-,-
Marvin-Marcel,Marvin-Marcel,1,10.287,-,-
Marvin-Matteo,Marvin-Matteo,1,10.287,-,-
Marvin-Maximilian,Marvin-Maximilian,1,10.287,-,-
Marvin-Michael,Marvin-Michael,1,10.287,-,-
Marvin-Niklas,Marvin-Niklas,1,10.287,-,-
Marvin-Noah,Marvin-Noah,1,10.287,-,-
Marvin-Noel,Marvin-Noel,1,10.287,-,-
Marvin-Norbert,Marvin-Norbert,1,10.287,-,-
Marvin-Pascal,Marvin-Pascal,1,10.287,-,-
Marvin-Sebastian,Marvin-Sebastian,1,10.287,-,-
Marvin-Stefan,Marvin-Stefan,1,10.287,-,-
Marvis,Marvis,6,3.749,1,1.772
Marvyn,Marvin,3,5.593,-,-
Marwan,Marwan,48,1.102,2,1.219
Marwane,Marwane,1,10.287,-,-
Marwat-Arman,Marwat-Arman,1,10.287,-,-
Marwen,Marwen,3,5.593,-,-
Marwin,Marvin,135,574,3,969
Marx,Marx,1,10.287,-,-
Maryo,Maryo,1,10.287,-,-
Maryo-Anggelo,Maryo-Anggelo,1,10.287,-,-
Maryo-Gabryel,Maryo-Gabryel,1,10.287,-,-
Maryson,Maryson,1,10.287,-,-
Marzell,Marcel,4,4.736,-,-
Marzio,Marzio,1,10.287,-,-
Marzuq,Marzuq,1,10.287,-,-
Masando,Masando,1,10.287,-,-
Maschit,Maschit,1,10.287,-,-
Mascud,Mascud,4,4.736,1,1.772
Masen,Masen,1,10.287,-,-
Masetto,Masetto,1,10.287,-,-
Mashal,Mashal,2,7.058,-,-
Mashrafi,Mashrafi,3,5.593,-,-
Mashud,Mashud,1,10.287,-,-
Mashuq,Mashuq,1,10.287,-,-
Masiar,Masiar,1,10.287,-,-
Masih,Masih,4,4.736,2,1.219
Masiha,Masiha,1,10.287,-,-
Masih-Behzad,Masih-Behzad,1,10.287,1,1.772
Masihullah,Masihullah,2,7.058,-,-
Masin,Masin,1,10.287,-,-
Mason,Mason,29,1.469,4,815
Mason-Christopher,Mason-Christopher,1,10.287,-,-
Masood,Mesut,1,10.287,-,-
Masoud,Mesut,4,4.736,-,-
Masoud-Kerlos,Masoud-Kerlos,1,10.287,-,-
Masoum,Masoum,1,10.287,-,-
Masror,Masror,1,10.287,-,-
Masrur,Masrur,2,7.058,-,-
Massamba,Massamba,1,10.287,-,-
Masseo,Masseo,1,10.287,-,-
Massi,Massi,2,7.058,-,-
Massie,Massie,1,10.287,-,-
Massimiliano,Maximilian,15,2.212,1,1.772
Massimilio,Massimilio,1,10.287,-,-
Massimo,Maxim,100,689,4,815
Massimo-Matteo,Massimo-Matteo,1,10.287,-,-
Massimo-Vincenzo,Massimo-Vincenzo,1,10.287,-,-
Massoud,Mesut,3,5.593,-,-
Massrur,Massrur,1,10.287,-,-
Massud,Mesut,5,4.151,-,-
Massy,Massy,1,10.287,-,-
Masud,Mesut,8,3.186,-,-
Masudi,Masudi,2,7.058,-,-
Masum,Masum,3,5.593,-,-
Mat,Mat,1,10.287,-,-
Mata,Mata,1,10.287,-,-
Matan,Matan,1,10.287,-,-
Matar,Matar,2,7.058,1,1.772
Matarr,Matarr,1,10.287,-,-
Matas,Matas,2,7.058,-,-
Matay,Matay,1,10.287,-,-
Mate,Matteo,32,1.385,1,1.772
Maté,Matteo,3,5.593,-,-
Máté,Matteo,67,887,7,554
Mâtê,Matteo,1,10.287,-,-
Matea,Matea,12,2.530,2,1.219
Mateas,Mateas,4,4.736,-,-
Mateeas,Mateeas,1,10.287,-,-
Mateen,Mateen,3,5.593,-,-
Matei,Matteo,115,633,27,226
Matei-Alexandru,Matei-Alexandru,3,5.593,-,-
Matei-Antonio,Matei-Antonio,1,10.287,-,-
Mateias,Mateias,1,10.287,-,-
Matei-Benjamin,Matei-Benjamin,1,10.287,1,1.772
Matei-Christian,Matei-Christian,2,7.058,2,1.219
Matei-Darius,Matei-Darius,1,10.287,-,-
Matei-Felix,Matei-Felix,1,10.287,1,1.772
Matei-Filip,Matei-Filip,1,10.287,-,-
Matei-Florin,Matei-Florin,1,10.287,-,-
Matei-Gabriel,Matei-Gabriel,1,10.287,-,-
Matei-Mihai,Matei-Mihai,1,10.287,-,-
Matei-Natan,Matei-Natan,1,10.287,-,-
Matei-Nicholas,Matei-Nicholas,1,10.287,1,1.772
Matei-Petru,Matei-Petru,1,10.287,-,-
Matei-Sebastian,Matei-Sebastian,1,10.287,-,-
Matei-Stefan,Matei-Stefan,1,10.287,-,-
Matej,Matteo,250,402,23,254
Matěj,Matteo,5,4.151,1,1.772
Mateja,Matthias,155,528,7,554
Mateja-Gabriel,Mateja-Gabriel,1,10.287,-,-
Matej-Alin,Matej-Alin,1,10.287,-,-
Matej-Amil,Matej-Amil,1,10.287,-,-
Matejas,Matejas,5,4.151,-,-
Matejo,Matteo,7,3.427,-,-
Mateo,Matteo,1.276,144,164,57
Matéo,Matteo,5,4.151,-,-
Mateo-Alejandro,Mateo-Alejandro,1,10.287,1,1.772
Mateo-Alexander,Mateo-Alexander,1,10.287,-,-
Mateo-Andreas,Mateo-Andreas,1,10.287,1,1.772
Mateo-Antonio,Mateo-Antonio,1,10.287,-,-
Mateo-Björn,Mateo-Björn,1,10.287,-,-
Mateo-Cristian,Mateo-Cristian,2,7.058,1,1.772
Mateo-Damian,Mateo-Damian,1,10.287,1,1.772
Mateo-Daniel,Mateo-Daniel,1,10.287,1,1.772
Mateo-Dragan,Mateo-Dragan,1,10.287,-,-
Mateo-Gabriel,Mateo-Gabriel,1,10.287,-,-
Mateo-Iulian,Mateo-Iulian,1,10.287,-,-
Mateo-Jason,Mateo-Jason,1,10.287,-,-
Mateo-Jeremy,Mateo-Jeremy,1,10.287,-,-
Mateo-Joel,Mateo-Joel,1,10.287,1,1.772
Mateo-Leon,Mateo-Leon,2,7.058,1,1.772
Mateo-Marcel,Mateo-Marcel,1,10.287,1,1.772
Mateo-Maria,Mateo-Maria,1,10.287,-,-
Mateo-Marius,Mateo-Marius,1,10.287,-,-
Mateo-Obrad,Mateo-Obrad,1,10.287,1,1.772
Mateos,Mateos,1,10.287,-,-
Mateo-Thomas,Mateo-Thomas,1,10.287,-,-
Mates,Mates,1,10.287,-,-
Mateus,Matteo,12,2.530,-,-
Mateus-Henryk,Mateus-Henryk,1,10.287,-,-
Mateusz,Matteo,28,1.502,3,969
Matevos,Matteo,1,10.287,-,-
Matey,Matey,5,4.151,3,969
Mathaeus,Matteo,1,10.287,-,-
Mathai,Mathai,1,10.287,-,-
Mathanel,Mathanel,1,10.287,-,-
Mathäus,Matteo,31,1.414,-,-
Mathayus,Mathayus,1,10.287,-,-
Mathe,Matteo,1,10.287,-,-
Mathé,Matteo,2,7.058,-,-
Matheas,Matheas,1,10.287,-,-
Mathei,Mathei,1,10.287,-,-
Matheis,Matheis,1,10.287,-,-
Matheo,Matteo,950,170,162,58
Mathéo,Matteo,12,2.530,3,969
Mathèo,Matteo,1,10.287,-,-
Matheo-Adam,Matheo-Adam,1,10.287,-,-
Matheo-Armin,Matheo-Armin,1,10.287,-,-
Matheo-Emilio,Matheo-Emilio,1,10.287,-,-
Matheo-Filip,Matheo-Filip,1,10.287,-,-
Matheo-Gabriel,Matheo-Gabriel,1,10.287,-,-
Matheo-Joel,Matheo-Joel,1,10.287,-,-
Matheo-Lukas,Matheo-Lukas,1,10.287,1,1.772
Matheo-Nikolas,Matheo-Nikolas,1,10.287,-,-
Matheo-Pascal,Matheo-Pascal,1,10.287,-,-
Matheo-Raul,Matheo-Raul,1,10.287,-,-
Matheos,Matteo,1,10.287,-,-
Matheo-Salko,Matheo-Salko,1,10.287,-,-
Matheu,Matheu,2,7.058,-,-
Matheu-Leon,Matheu-Leon,1,10.287,-,-
Matheus,Matteo,28,1.502,3,969
Matheus-Constantin,Matheus-Constantin,1,10.287,-,-
Mathew,Matteo,25,1.606,-,-
Mathewos,Mathewos,1,10.287,-,-
Mathey,Mathey,1,10.287,-,-
Mathi,Mathi,1,10.287,-,-
Mathia,Mathia,2,7.058,-,-
Mathial,Mathial,1,10.287,-,-
Mathias,Matthias,7.147,48,104,81
Mathias-Adrian,Mathias-Adrian,1,10.287,-,-
Mathias-Alexandru,Mathias-Alexandru,1,10.287,-,-
Mathias-Andrei,Mathias-Andrei,3,5.593,1,1.772
Mathias-Christo,Mathias-Christo,2,7.058,-,-
Mathias-Constantin,Mathias-Constantin,2,7.058,-,-
Mathias-Daniel,Mathias-Daniel,4,4.736,-,-
Mathias-David,Mathias-David,1,10.287,-,-
Mathias-Elias,Mathias-Elias,1,10.287,-,-
Mathias-Gabriel,Mathias-Gabriel,4,4.736,-,-
Mathias-George,Mathias-George,1,10.287,-,-
Mathias-Gerhard,Mathias-Gerhard,1,10.287,-,-
Mathias-Ioan,Mathias-Ioan,1,10.287,-,-
Mathias-Iuliu,Mathias-Iuliu,1,10.287,1,1.772
Mathias-Johann,Mathias-Johann,1,10.287,-,-
Mathias-Mattanja,Mathias-Mattanja,1,10.287,-,-
Mathias-Mihai,Mathias-Mihai,1,10.287,-,-
Mathias-Nicholas,Mathias-Nicholas,1,10.287,-,-
Mathias-Peter,Mathias-Peter,1,10.287,-,-
Mathias-Raphael,Mathias-Raphael,1,10.287,-,-
Mathias-Rares,Mathias-Rares,1,10.287,1,1.772
Mathias-Sebastian,Mathias-Sebastian,1,10.287,-,-
Mathias-Simon,Mathias-Simon,1,10.287,1,1.772
Mathias-Valentin,Mathias-Valentin,1,10.287,1,1.772
Mathias-Vasile,Mathias-Vasile,1,10.287,-,-
Mathies,Mathies,1,10.287,-,-
Mathieu,Matteo,24,1.646,1,1.772
Mathieu-Jerome,Mathieu-Jerome,1,10.287,-,-
Mathieu-Parviz,Mathieu-Parviz,1,10.287,-,-
Mathis,Matthias,89,735,7,554
Mathyas,Matthias,2,7.058,-,-
Mathys,Mathys,1,10.287,-,-
Mati,Mati,2,7.058,-,-
Matia,Matia,5,4.151,1,1.772
Matian,Matian,2,7.058,-,-
Matia-Nicolas,Matia-Nicolas,1,10.287,1,1.772
Matiar,Matiar,1,10.287,-,-
Matias,Matthias,120,616,9,452
Matiáš,Matthias,1,10.287,-,-
Matías,Matthias,3,5.593,-,-
Matias-Andrei,Matias-Andrei,2,7.058,1,1.772
Matias-Aurel,Matias-Aurel,1,10.287,1,1.772
Matias-Betuel,Matias-Betuel,1,10.287,-,-
Matias-Daniel,Matias-Daniel,2,7.058,-,-
Matias-Emanuel,Matias-Emanuel,1,10.287,-,-
Matias-James,Matias-James,1,10.287,-,-
Matias-Petru,Matias-Petru,1,10.287,-,-
Matic,Matic,1,10.287,-,-
Matien,Matien,2,7.058,-,-
Matija,Matthias,116,630,11,400
Matija-Alexander,Matija-Alexander,1,10.287,-,-
Matija-Dimitrie,Matija-Dimitrie,1,10.287,-,-
Matija-Jakov,Matija-Jakov,1,10.287,-,-
Matijas,Matthias,10,2.802,1,1.772
Matin,Matin,78,808,17,310
Matin-Gabriel,Matin-Gabriel,1,10.287,-,-
Matio,Matteo,2,7.058,-,-
Matios,Matios,1,10.287,-,-
Matis,Matis,4,4.736,-,-
Matisse,Matisse,4,4.736,-,-
Matiu,Matiu,2,7.058,-,-
Matiwos,Matiwos,1,10.287,1,1.772
Matjaz,Matjaž,1,10.287,-,-
Matjaž,Matjaž,3,5.593,-,-
Matko,Matko,1,10.287,-,-
Mato,Matthias,20,1.840,-,-
Matojo,Matojo,1,10.287,-,-
Mats,Mats,50,1.079,6,604
Matt,Matt,11,2.647,-,-
Mattan,Mattan,1,10.287,-,-
Mattäus,Matteo,7,3.427,-,-
Matte,Matte,1,10.287,-,-
Matteias,Matteo,1,10.287,-,-
Matteo,Matteo,4.223,66,442,18
Mattéo,Matteo,6,3.749,-,-
Matteo-Adriano,Matteo-Adriano,1,10.287,1,1.772
Matteo-Andreas,Matteo-Andreas,1,10.287,-,-
Matteo-Andrei,Matteo-Andrei,1,10.287,-,-
Matteo-Benedetto,Matteo-Benedetto,1,10.287,-,-
Matteo-Christos,Matteo-Christos,1,10.287,-,-
Matteo-Claudio,Matteo-Claudio,1,10.287,-,-
Matteo-Daniel,Matteo-Daniel,2,7.058,-,-
Matteo-David,Matteo-David,1,10.287,-,-
Matteo-Eduard,Matteo-Eduard,1,10.287,-,-
Matteo-Elian,Matteo-Elian,1,10.287,1,1.772
Matteo-Gabriel,Matteo-Gabriel,1,10.287,-,-
Matteo-Gennaro,Matteo-Gennaro,1,10.287,-,-
Matteo-Giuseppe,Matteo-Giuseppe,1,10.287,-,-
Matteo-Joel,Matteo-Joel,1,10.287,-,-
Matteo-Leandro,Matteo-Leandro,1,10.287,-,-
Matteo-Leon,Matteo-Leon,1,10.287,-,-
Matteo-Lino,Matteo-Lino,1,10.287,-,-
Matteo-Luca,Matteo-Luca,4,4.736,1,1.772
Matteo-Luciano,Matteo-Luciano,1,10.287,-,-
Matteo-Lui,Matteo-Lui,1,10.287,-,-
Matteo-Lukas-Christian,Matteo-Lukas-Christian,1,10.287,-,-
Matteo-Matthias,Matteo-Matthias,1,10.287,-,-
Matteo-Maximilian,Matteo-Maximilian,2,7.058,-,-
Matteo-Nicola,Matteo-Nicola,1,10.287,-,-
