num,Name,Year,Statistic
62,Christian,2006,Registered Births in Ireland (Number)
86,Christian,2007,Rank of Name in Ireland  (Number)
81,Christian,2007,Registered Births in Ireland (Number)
"""..""",Christian,2008,Rank of Name in Ireland  (Number)
"""..""",Christian,2008,Registered Births in Ireland (Number)
99,Christian,2009,Rank of Name in Ireland  (Number)
76,Christian,2009,Registered Births in Ireland (Number)
121,Christian,2010,Rank of Name in Ireland  (Number)
61,Christian,2010,Registered Births in Ireland (Number)
121,Christian,2011,Rank of Name in Ireland  (Number)
61,Christian,2011,Registered Births in Ireland (Number)
"""..""",Christian,2012,Rank of Name in Ireland  (Number)
"""..""",Christian,2012,Registered Births in Ireland (Number)
192,Christian,2013,Rank of Name in Ireland  (Number)
32,Christian,2013,Registered Births in Ireland (Number)
"""..""",Christian,2014,Rank of Name in Ireland  (Number)
"""..""",Christian,2014,Registered Births in Ireland (Number)
"""..""",Christian,2015,Rank of Name in Ireland  (Number)
"""..""",Christian,2015,Registered Births in Ireland (Number)
"""..""",Christian,2016,Rank of Name in Ireland  (Number)
"""..""",Christian,2016,Registered Births in Ireland (Number)
195,Christian,2017,Rank of Name in Ireland  (Number)
30,Christian,2017,Registered Births in Ireland (Number)
162,Marcus,1998,Rank of Name in Ireland  (Number)
16,Marcus,1998,Registered Births in Ireland (Number)
141,Marcus,1999,Rank of Name in Ireland  (Number)
24,Marcus,1999,Registered Births in Ireland (Number)
155,Marcus,2000,Rank of Name in Ireland  (Number)
22,Marcus,2000,Registered Births in Ireland (Number)
147,Marcus,2001,Rank of Name in Ireland  (Number)
24,Marcus,2001,Registered Births in Ireland (Number)
174,Marcus,2002,Rank of Name in Ireland  (Number)
20,Marcus,2002,Registered Births in Ireland (Number)
130,Marcus,2003,Rank of Name in Ireland  (Number)
35,Marcus,2003,Registered Births in Ireland (Number)
140,Marcus,2004,Rank of Name in Ireland  (Number)
32,Marcus,2004,Registered Births in Ireland (Number)
181,Marcus,2005,Rank of Name in Ireland  (Number)
22,Marcus,2005,Registered Births in Ireland (Number)
154,Marcus,2006,Rank of Name in Ireland  (Number)
34,Marcus,2006,Registered Births in Ireland (Number)
158,Marcus,2007,Rank of Name in Ireland  (Number)
37,Marcus,2007,Registered Births in Ireland (Number)
"""..""",Marcus,2008,Rank of Name in Ireland  (Number)
"""..""",Marcus,2008,Registered Births in Ireland (Number)
213,Marcus,2009,Rank of Name in Ireland  (Number)
26,Marcus,2009,Registered Births in Ireland (Number)
178,Marcus,2010,Rank of Name in Ireland  (Number)
35,Marcus,2010,Registered Births in Ireland (Number)
170,Marcus,2011,Rank of Name in Ireland  (Number)
40,Marcus,2011,Registered Births in Ireland (Number)
"""..""",Marcus,2012,Rank of Name in Ireland  (Number)
"""..""",Marcus,2012,Registered Births in Ireland (Number)
184,Marcus,2013,Rank of Name in Ireland  (Number)
34,Marcus,2013,Registered Births in Ireland (Number)
"""..""",Marcus,2014,Rank of Name in Ireland  (Number)
"""..""",Marcus,2014,Registered Births in Ireland (Number)
"""..""",Marcus,2015,Rank of Name in Ireland  (Number)
"""..""",Marcus,2015,Registered Births in Ireland (Number)
"""..""",Marcus,2016,Rank of Name in Ireland  (Number)
"""..""",Marcus,2016,Registered Births in Ireland (Number)
162,Marcus,2017,Rank of Name in Ireland  (Number)
37,Marcus,2017,Registered Births in Ireland (Number)
63,Keith,1998,Rank of Name in Ireland  (Number)
88,Keith,1998,Registered Births in Ireland (Number)
74,Keith,1999,Rank of Name in Ireland  (Number)
79,Keith,1999,Registered Births in Ireland (Number)
86,Keith,2000,Rank of Name in Ireland  (Number)
61,Keith,2000,Registered Births in Ireland (Number)
74,Keith,2001,Rank of Name in Ireland  (Number)
81,Keith,2001,Registered Births in Ireland (Number)
79,Keith,2002,Rank of Name in Ireland  (Number)
71,Keith,2002,Registered Births in Ireland (Number)
90,Keith,2003,Rank of Name in Ireland  (Number)
64,Keith,2003,Registered Births in Ireland (Number)
124,Keith,2004,Rank of Name in Ireland  (Number)
43,Keith,2004,Registered Births in Ireland (Number)
123,Keith,2005,Rank of Name in Ireland  (Number)
44,Keith,2005,Registered Births in Ireland (Number)
140,Keith,2006,Rank of Name in Ireland  (Number)
38,Keith,2006,Registered Births in Ireland (Number)
162,Keith,2007,Rank of Name in Ireland  (Number)
35,Keith,2007,Registered Births in Ireland (Number)
"""..""",Keith,2008,Rank of Name in Ireland  (Number)
"""..""",Keith,2008,Registered Births in Ireland (Number)
183,Keith,2009,Rank of Name in Ireland  (Number)
31,Keith,2009,Registered Births in Ireland (Number)
239,Keith,2010,Rank of Name in Ireland  (Number)
22,Keith,2010,Registered Births in Ireland (Number)
342,Keith,2011,Rank of Name in Ireland  (Number)
12,Keith,2011,Registered Births in Ireland (Number)
"""..""",Keith,2012,Rank of Name in Ireland  (Number)
"""..""",Keith,2012,Registered Births in Ireland (Number)
383,Keith,2013,Rank of Name in Ireland  (Number)
10,Keith,2013,Registered Births in Ireland (Number)
"""..""",Keith,2014,Rank of Name in Ireland  (Number)
"""..""",Keith,2014,Registered Births in Ireland (Number)
"""..""",Keith,2015,Rank of Name in Ireland  (Number)
"""..""",Keith,2015,Registered Births in Ireland (Number)
"""..""",Keith,2016,Rank of Name in Ireland  (Number)
"""..""",Keith,2016,Registered Births in Ireland (Number)
495,Keith,2017,Rank of Name in Ireland  (Number)
6,Keith,2017,Registered Births in Ireland (Number)
47,Darren,1998,Rank of Name in Ireland  (Number)
139,Darren,1998,Registered Births in Ireland (Number)
47,Darren,1999,Rank of Name in Ireland  (Number)
142,Darren,1999,Registered Births in Ireland (Number)
52,Darren,2000,Rank of Name in Ireland  (Number)
133,Darren,2000,Registered Births in Ireland (Number)
62,Darren,2001,Rank of Name in Ireland  (Number)
110,Darren,2001,Registered Births in Ireland (Number)
72,Darren,2002,Rank of Name in Ireland  (Number)
87,Darren,2002,Registered Births in Ireland (Number)
76,Darren,2003,Rank of Name in Ireland  (Number)
80,Darren,2003,Registered Births in Ireland (Number)
76,Darren,2004,Rank of Name in Ireland  (Number)
87,Darren,2004,Registered Births in Ireland (Number)
83,Darren,2005,Rank of Name in Ireland  (Number)
76,Darren,2005,Registered Births in Ireland (Number)
88,Darren,2006,Rank of Name in Ireland  (Number)
71,Darren,2006,Registered Births in Ireland (Number)
122,Darren,2007,Rank of Name in Ireland  (Number)
53,Darren,2007,Registered Births in Ireland (Number)
"""..""",Darren,2008,Rank of Name in Ireland  (Number)
"""..""",Darren,2008,Registered Births in Ireland (Number)
132,Darren,2009,Rank of Name in Ireland  (Number)
54,Darren,2009,Registered Births in Ireland (Number)
128,Darren,2010,Rank of Name in Ireland  (Number)
58,Darren,2010,Registered Births in Ireland (Number)
149,Darren,2011,Rank of Name in Ireland  (Number)
47,Darren,2011,Registered Births in Ireland (Number)
"""..""",Darren,2012,Rank of Name in Ireland  (Number)
"""..""",Darren,2012,Registered Births in Ireland (Number)
131,Darren,2013,Rank of Name in Ireland  (Number)
48,Darren,2013,Registered Births in Ireland (Number)
"""..""",Darren,2014,Rank of Name in Ireland  (Number)
"""..""",Darren,2014,Registered Births in Ireland (Number)
"""..""",Darren,2015,Rank of Name in Ireland  (Number)
"""..""",Darren,2015,Registered Births in Ireland (Number)
"""..""",Darren,2016,Rank of Name in Ireland  (Number)
"""..""",Darren,2016,Registered Births in Ireland (Number)
234,Darren,2017,Rank of Name in Ireland  (Number)
23,Darren,2017,Registered Births in Ireland (Number)
89,Dillon,1998,Rank of Name in Ireland  (Number)
48,Dillon,1998,Registered Births in Ireland (Number)
86,Dillon,1999,Rank of Name in Ireland  (Number)
59,Dillon,1999,Registered Births in Ireland (Number)
105,Dillon,2000,Rank of Name in Ireland  (Number)
45,Dillon,2000,Registered Births in Ireland (Number)
123,Dillon,2001,Rank of Name in Ireland  (Number)
37,Dillon,2001,Registered Births in Ireland (Number)
123,Dillon,2002,Rank of Name in Ireland  (Number)
37,Dillon,2002,Registered Births in Ireland (Number)
107,Dillon,2003,Rank of Name in Ireland  (Number)
48,Dillon,2003,Registered Births in Ireland (Number)
137,Dillon,2004,Rank of Name in Ireland  (Number)
33,Dillon,2004,Registered Births in Ireland (Number)
148,Dillon,2005,Rank of Name in Ireland  (Number)
32,Dillon,2005,Registered Births in Ireland (Number)
179,Dillon,2006,Rank of Name in Ireland  (Number)
25,Dillon,2006,Registered Births in Ireland (Number)
166,Dillon,2007,Rank of Name in Ireland  (Number)
33,Dillon,2007,Registered Births in Ireland (Number)
"""..""",Dillon,2008,Rank of Name in Ireland  (Number)
"""..""",Dillon,2008,Registered Births in Ireland (Number)
183,Dillon,2009,Rank of Name in Ireland  (Number)
31,Dillon,2009,Registered Births in Ireland (Number)
214,Dillon,2010,Rank of Name in Ireland  (Number)
27,Dillon,2010,Registered Births in Ireland (Number)
183,Dillon,2011,Rank of Name in Ireland  (Number)
36,Dillon,2011,Registered Births in Ireland (Number)
"""..""",Dillon,2012,Rank of Name in Ireland  (Number)
"""..""",Dillon,2012,Registered Births in Ireland (Number)
209,Dillon,2013,Rank of Name in Ireland  (Number)
28,Dillon,2013,Registered Births in Ireland (Number)
"""..""",Dillon,2014,Rank of Name in Ireland  (Number)
"""..""",Dillon,2014,Registered Births in Ireland (Number)
"""..""",Dillon,2015,Rank of Name in Ireland  (Number)
"""..""",Dillon,2015,Registered Births in Ireland (Number)
"""..""",Dillon,2016,Rank of Name in Ireland  (Number)
"""..""",Dillon,2016,Registered Births in Ireland (Number)
257,Dillon,2017,Rank of Name in Ireland  (Number)
19,Dillon,2017,Registered Births in Ireland (Number)
82,Owen,1998,Rank of Name in Ireland  (Number)
55,Owen,1998,Registered Births in Ireland (Number)
85,Owen,1999,Rank of Name in Ireland  (Number)
65,Owen,1999,Registered Births in Ireland (Number)
84,Owen,2000,Rank of Name in Ireland  (Number)
62,Owen,2000,Registered Births in Ireland (Number)
83,Owen,2001,Rank of Name in Ireland  (Number)
67,Owen,2001,Registered Births in Ireland (Number)
84,Owen,2002,Rank of Name in Ireland  (Number)
65,Owen,2002,Registered Births in Ireland (Number)
103,Owen,2003,Rank of Name in Ireland  (Number)
53,Owen,2003,Registered Births in Ireland (Number)
88,Owen,2004,Rank of Name in Ireland  (Number)
67,Owen,2004,Registered Births in Ireland (Number)
95,Owen,2005,Rank of Name in Ireland  (Number)
67,Owen,2005,Registered Births in Ireland (Number)
92,Owen,2006,Rank of Name in Ireland  (Number)
68,Owen,2006,Registered Births in Ireland (Number)
116,Owen,2007,Rank of Name in Ireland  (Number)
59,Owen,2007,Registered Births in Ireland (Number)
"""..""",Owen,2008,Rank of Name in Ireland  (Number)
"""..""",Owen,2008,Registered Births in Ireland (Number)
119,Owen,2009,Rank of Name in Ireland  (Number)
63,Owen,2009,Registered Births in Ireland (Number)
123,Owen,2010,Rank of Name in Ireland  (Number)
60,Owen,2010,Registered Births in Ireland (Number)
136,Owen,2011,Rank of Name in Ireland  (Number)
52,Owen,2011,Registered Births in Ireland (Number)
"""..""",Owen,2012,Rank of Name in Ireland  (Number)
"""..""",Owen,2012,Registered Births in Ireland (Number)
167,Owen,2013,Rank of Name in Ireland  (Number)
39,Owen,2013,Registered Births in Ireland (Number)
"""..""",Owen,2014,Rank of Name in Ireland  (Number)
"""..""",Owen,2014,Registered Births in Ireland (Number)
"""..""",Owen,2015,Rank of Name in Ireland  (Number)
"""..""",Owen,2015,Registered Births in Ireland (Number)
"""..""",Owen,2016,Rank of Name in Ireland  (Number)
"""..""",Owen,2016,Registered Births in Ireland (Number)
244,Owen,2017,Rank of Name in Ireland  (Number)
21,Owen,2017,Registered Births in Ireland (Number)
70,Colin,1998,Rank of Name in Ireland  (Number)
70,Colin,1998,Registered Births in Ireland (Number)
79,Colin,1999,Rank of Name in Ireland  (Number)
71,Colin,1999,Registered Births in Ireland (Number)
78,Colin,2000,Rank of Name in Ireland  (Number)
70,Colin,2000,Registered Births in Ireland (Number)
92,Colin,2001,Rank of Name in Ireland  (Number)
58,Colin,2001,Registered Births in Ireland (Number)
110,Colin,2002,Rank of Name in Ireland  (Number)
43,Colin,2002,Registered Births in Ireland (Number)
81,Colin,2003,Rank of Name in Ireland  (Number)
75,Colin,2003,Registered Births in Ireland (Number)
69,Colin,2004,Rank of Name in Ireland  (Number)
99,Colin,2004,Registered Births in Ireland (Number)
102,Colin,2005,Rank of Name in Ireland  (Number)
59,Colin,2005,Registered Births in Ireland (Number)
88,Colin,2006,Rank of Name in Ireland  (Number)
71,Colin,2006,Registered Births in Ireland (Number)
112,Colin,2007,Rank of Name in Ireland  (Number)
64,Colin,2007,Registered Births in Ireland (Number)
"""..""",Colin,2008,Rank of Name in Ireland  (Number)
"""..""",Colin,2008,Registered Births in Ireland (Number)
122,Colin,2009,Rank of Name in Ireland  (Number)
60,Colin,2009,Registered Births in Ireland (Number)
144,Colin,2010,Rank of Name in Ireland  (Number)
50,Colin,2010,Registered Births in Ireland (Number)
165,Colin,2011,Rank of Name in Ireland  (Number)
41,Colin,2011,Registered Births in Ireland (Number)
"""..""",Colin,2012,Rank of Name in Ireland  (Number)
"""..""",Colin,2012,Registered Births in Ireland (Number)
199,Colin,2013,Rank of Name in Ireland  (Number)
30,Colin,2013,Registered Births in Ireland (Number)
"""..""",Colin,2014,Rank of Name in Ireland  (Number)
"""..""",Colin,2014,Registered Births in Ireland (Number)
"""..""",Colin,2015,Rank of Name in Ireland  (Number)
"""..""",Colin,2015,Registered Births in Ireland (Number)
"""..""",Colin,2016,Rank of Name in Ireland  (Number)
"""..""",Colin,2016,Registered Births in Ireland (Number)
272,Colin,2017,Rank of Name in Ireland  (Number)
17,Colin,2017,Registered Births in Ireland (Number)
"""..""",Muhammad,1998,Rank of Name in Ireland  (Number)
"""..""",Muhammad,1998,Registered Births in Ireland (Number)
"""..""",Muhammad,1999,Rank of Name in Ireland  (Number)
"""..""",Muhammad,1999,Registered Births in Ireland (Number)
"""..""",Muhammad,2000,Rank of Name in Ireland  (Number)
"""..""",Muhammad,2000,Registered Births in Ireland (Number)
"""..""",Muhammad,2001,Rank of Name in Ireland  (Number)
"""..""",Muhammad,2001,Registered Births in Ireland (Number)
"""..""",Muhammad,2002,Rank of Name in Ireland  (Number)
"""..""",Muhammad,2002,Registered Births in Ireland (Number)
"""..""",Muhammad,2003,Rank of Name in Ireland  (Number)
"""..""",Muhammad,2003,Registered Births in Ireland (Number)
"""..""",Muhammad,2004,Rank of Name in Ireland  (Number)
"""..""",Muhammad,2004,Registered Births in Ireland (Number)
"""..""",Muhammad,2005,Rank of Name in Ireland  (Number)
"""..""",Muhammad,2005,Registered Births in Ireland (Number)
"""..""",Muhammad,2006,Rank of Name in Ireland  (Number)
"""..""",Muhammad,2006,Registered Births in Ireland (Number)
"""..""",Muhammad,2007,Rank of Name in Ireland  (Number)
"""..""",Muhammad,2007,Registered Births in Ireland (Number)
"""..""",Muhammad,2008,Rank of Name in Ireland  (Number)
"""..""",Muhammad,2008,Registered Births in Ireland (Number)
"""..""",Muhammad,2009,Rank of Name in Ireland  (Number)
"""..""",Muhammad,2009,Registered Births in Ireland (Number)
"""..""",Muhammad,2010,Rank of Name in Ireland  (Number)
"""..""",Muhammad,2010,Registered Births in Ireland (Number)
"""..""",Muhammad,2011,Rank of Name in Ireland  (Number)
"""..""",Muhammad,2011,Registered Births in Ireland (Number)
"""..""",Muhammad,2012,Rank of Name in Ireland  (Number)
"""..""",Muhammad,2012,Registered Births in Ireland (Number)
"""..""",Muhammad,2013,Rank of Name in Ireland  (Number)
"""..""",Muhammad,2013,Registered Births in Ireland (Number)
"""..""",Muhammad,2014,Rank of Name in Ireland  (Number)
"""..""",Muhammad,2014,Registered Births in Ireland (Number)
"""..""",Muhammad,2015,Rank of Name in Ireland  (Number)
"""..""",Muhammad,2015,Registered Births in Ireland (Number)
83,Muhammad,2016,Rank of Name in Ireland  (Number)
85,Muhammad,2016,Registered Births in Ireland (Number)
87,Muhammad,2017,Rank of Name in Ireland  (Number)
83,Muhammad,2017,Registered Births in Ireland (Number)
"""..""",Henry,1998,Rank of Name in Ireland  (Number)
"""..""",Henry,1998,Registered Births in Ireland (Number)
"""..""",Henry,1999,Rank of Name in Ireland  (Number)
"""..""",Henry,1999,Registered Births in Ireland (Number)
"""..""",Henry,2000,Rank of Name in Ireland  (Number)
"""..""",Henry,2000,Registered Births in Ireland (Number)
"""..""",Henry,2001,Rank of Name in Ireland  (Number)
"""..""",Henry,2001,Registered Births in Ireland (Number)
"""..""",Henry,2002,Rank of Name in Ireland  (Number)
"""..""",Henry,2002,Registered Births in Ireland (Number)
"""..""",Henry,2003,Rank of Name in Ireland  (Number)
"""..""",Henry,2003,Registered Births in Ireland (Number)
"""..""",Henry,2004,Rank of Name in Ireland  (Number)
"""..""",Henry,2004,Registered Births in Ireland (Number)
"""..""",Henry,2005,Rank of Name in Ireland  (Number)
"""..""",Henry,2005,Registered Births in Ireland (Number)
"""..""",Henry,2006,Rank of Name in Ireland  (Number)
"""..""",Henry,2006,Registered Births in Ireland (Number)
